id,Level1,Level2,Level3,Level4,Level5,Level6,Level7,Diff
200,-113.000000,5957.000000,303.000000,-75.000000,nan,nan,nan,0.000000
201,-111.000000,5957.000000,303.000000,-75.000000,nan,nan,nan,2.000000
202,-111.000000,21461.000000,-31.000000,nan,nan,nan,nan,0.000000
203,-111.000000,21461.000000,-31.000000,nan,nan,nan,nan,0.000000
204,-113.000000,-31.000000,nan,nan,nan,nan,nan,-2.000000
205,-113.000000,-31.000000,nan,nan,nan,nan,nan,0.000000
206,-113.000000,-31.000000,nan,nan,nan,nan,nan,0.000000
207,-109.000000,21557.000000,303.000000,-31.000000,-113.000000,nan,nan,0.000000
208,-107.000000,21557.000000,303.000000,-31.000000,-113.000000,nan,nan,2.000000
209,-107.000000,21557.000000,303.000000,-31.000000,-111.000000,nan,nan,0.000000
210,-107.000000,-31.000000,nan,nan,nan,nan,nan,0.000000
211,-109.000000,-31.000000,nan,nan,nan,nan,nan,-2.000000
212,-109.000000,-47.000000,nan,nan,nan,nan,nan,0.000000
213,-113.000000,21461.000000,-47.000000,nan,nan,nan,nan,-2.000000
214,-111.000000,21461.000000,-47.000000,nan,nan,nan,nan,2.000000
215,-113.000000,-31.000000,nan,nan,nan,nan,nan,0.000000
216,-113.000000,-31.000000,nan,nan,nan,nan,nan,0.000000
217,-95.000000,-87.000000,nan,nan,nan,nan,nan,-2.000000
218,-95.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
219,-95.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
220,-97.000000,-87.000000,nan,nan,nan,nan,nan,-2.000000
221,-97.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
222,-97.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
223,-97.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
224,-97.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
225,-97.000000,-85.000000,nan,nan,nan,nan,nan,0.000000
226,-97.000000,-85.000000,nan,nan,nan,nan,nan,0.000000
227,-97.000000,-85.000000,-95.000000,nan,nan,nan,nan,0.000000
228,-97.000000,-85.000000,-95.000000,nan,nan,nan,nan,0.000000
229,-95.000000,-85.000000,-95.000000,nan,nan,nan,nan,2.000000
230,-95.000000,-85.000000,-95.000000,nan,nan,nan,nan,0.000000
231,-95.000000,-83.000000,-83.000000,nan,nan,nan,nan,0.000000
232,-95.000000,-83.000000,-83.000000,nan,nan,nan,nan,0.000000
233,-95.000000,-83.000000,-83.000000,nan,nan,nan,nan,0.000000
234,-93.000000,-83.000000,-83.000000,nan,nan,nan,nan,2.000000
235,-93.000000,-83.000000,-83.000000,nan,nan,nan,nan,0.000000
236,-93.000000,-77.000000,-81.000000,-97.000000,nan,nan,nan,0.000000
237,-93.000000,-77.000000,-81.000000,-97.000000,nan,nan,nan,0.000000
238,-93.000000,-77.000000,-81.000000,-97.000000,nan,nan,nan,0.000000
239,-93.000000,-77.000000,-81.000000,-81.000000,-93.000000,nan,nan,0.000000
240,-93.000000,-77.000000,-81.000000,-81.000000,-93.000000,nan,nan,0.000000
241,-95.000000,-77.000000,-81.000000,-83.000000,-93.000000,-93.000000,nan,-2.000000
242,-95.000000,-77.000000,-81.000000,-83.000000,-93.000000,-93.000000,nan,0.000000
243,-95.000000,-79.000000,-81.000000,-83.000000,-91.000000,-93.000000,nan,0.000000
244,-95.000000,-79.000000,-81.000000,-83.000000,-91.000000,-93.000000,nan,0.000000
245,-95.000000,-79.000000,-81.000000,-83.000000,-91.000000,-93.000000,nan,0.000000
246,-97.000000,-77.000000,-81.000000,-83.000000,-89.000000,nan,nan,-2.000000
247,-97.000000,-77.000000,-81.000000,-83.000000,-87.000000,-89.000000,nan,0.000000
248,-97.000000,-77.000000,-81.000000,-83.000000,-87.000000,-87.000000,nan,0.000000
249,-97.000000,-77.000000,-81.000000,-83.000000,-87.000000,-87.000000,nan,0.000000
250,-97.000000,-77.000000,-81.000000,-83.000000,-87.000000,-87.000000,nan,0.000000
251,-81.000000,-71.000000,-77.000000,-85.000000,-87.000000,-91.000000,nan,16.000000
252,-105.000000,5957.000000,141.000000,-107.000000,nan,nan,nan,0.000000
253,-99.000000,5957.000000,141.000000,-97.000000,nan,nan,nan,4.000000
254,-97.000000,5957.000000,141.000000,-99.000000,nan,nan,nan,2.000000
255,-99.000000,5957.000000,141.000000,-101.000000,nan,nan,nan,-2.000000
256,-99.000000,5957.000000,357.000000,141.000000,-103.000000,nan,nan,0.000000
257,-99.000000,5957.000000,357.000000,141.000000,-103.000000,nan,nan,0.000000
258,-99.000000,5957.000000,141.000000,-105.000000,nan,nan,nan,0.000000
259,-103.000000,5957.000000,141.000000,-111.000000,nan,nan,nan,-4.000000
260,-113.000000,-97.000000,nan,nan,nan,nan,nan,-8.000000
261,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
262,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
263,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
264,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
